224	818	3339	5462604	2734641	0.20375157192349433
384	1165	2539	5915870	2960474	0.2386557866136233
96	3875	3438	26644500	13325688	0.3831015482544899
224	2212	516	2282784	1141908	0.14005418732762337
480	2992	3994	23900096	11954042	1.5726034080982207
32	3204	879	5632632	2817195	0.09999178697665533
256	2299	2491	11453618	5729300	0.39632031947374347
256	3877	2471	19160134	9582538	0.5379952010512352
32	2554	1875	9577500	4790625	0.11887221343815327
384	864	886	1531008	766390	0.10680746644735337
160	425	2689	2285650	1145514	0.09925461421410242
320	1081	1932	4176984	2090424	0.2239905070265134
192	1467	430	1261620	631240	0.11090815996130307
224	1251	1407	3520314	1761564	0.1341021864116192
512	654	2867	3750036	1877885	0.22638122737407684
32	3845	2481	19078890	9541926	0.17606570651133854
32	520	867	901680	451707	0.08076554703215758
448	959	3017	5786606	2896320	0.30762239982684453
288	2517	1063	5351142	2676634	0.2549693884452184
96	2682	3821	20495844	10251743	0.31971669306357703
320	773	1164	1799544	900936	0.12011786739031474
96	1187	3998	9491252	4749624	0.1778513070444266
256	2466	987	4867884	2434929	0.19358496154348057
64	45	2673	240570	122958	0.06857023994127909
64	771	947	1460274	731084	0.07620522744953633
448	1475	2602	7675900	3840552	0.4935216005643209
512	354	1704	1206432	604920	0.11296938692529997
480	2603	3208	16700848	8353632	0.9838546133041381
256	1314	1720	4520160	2261800	0.17103615939617156
320	153	96	29376	14784	0.07130645329753559
480	353	910	642460	322140	0.08869066645701726
128	3036	1811	10996392	5500007	0.23743424117565154
64	598	3988	4769648	2388812	0.08753269289930661
448	3541	3927	27811014	13909434	1.591754562854767
96	2836	2210	12535120	6269770	0.2555262940128644
160	968	1264	2447104	1224816	0.1098447997123003
416	1753	1586	5560516	2781844	0.2816221872965495
96	4007	144	1154016	577152	0.0835956263790528
384	1375	2211	6080250	3042336	0.26567871967951456
128	270	3083	1664820	835493	0.07895562601586183
256	3230	1448	9354080	4678488	0.30706282685200376
480	2031	1700	6905400	3454400	0.3880185596148173
32	286	3127	1788644	897449	0.0707650135209163
384	3974	798	6342504	3172050	0.2707404807209969
96	3396	1021	6934632	3468337	0.17179669345418613
384	3701	1298	9607796	4805196	0.3864663467804591
128	1830	243	889380	444933	0.08175509249170622
32	1132	1786	4043504	2023538	0.08219434633851051
224	3382	3429	23193756	11600307	0.6619482658306758
480	2183	2266	9893356	4948944	0.6893249074618022
256	145	200	58000	29200	0.06765525343517463
352	1233	1423	3509118	1755982	0.23239050760865212
96	2407	3501	16853814	8430408	0.2802612275878588
128	2169	2933	12723354	6364610	0.22818837359547614
416	1433	324	928584	464616	0.11199029341340065
480	810	2188	3544560	1774468	0.24233055969079337
224	3344	3979	26611552	13309755	0.7256018153826396
128	426	814	693528	347578	0.06705504027505715
96	1819	2985	10859430	5432700	0.19783413380384446
64	1118	391	874276	437529	0.077027840167284
448	1103	3800	8382800	4195200	0.4306609059373538
192	1947	199	774906	387652	0.09523744044204553
416	1029	4084	8404872	4206520	0.4733334399263064
64	4010	481	3857620	1929291	0.10839199970165889
384	1587	1552	4926048	2464576	0.29176959991455076
96	2246	3448	15488416	7747656	0.2758079997698466
384	2137	3466	14813684	7410308	0.6264330653349558
416	3235	2464	15942080	7973504	0.7374842643737793
480	1737	2013	6993162	3498594	0.36502218663692476
352	2430	3713	18045180	9026303	0.7300580290953318
448	93	2027	377022	190538	0.07029760037859281
320	3258	3951	25744716	12876309	0.9210474659999212
128	3290	2602	17121160	8563182	0.32762197256088255
480	1822	4082	14874808	7441486	0.7709168008963267
416	3466	3559	24670988	12339053	1.0854595166444778
384	866	2728	4724896	2365176	0.21793237313628197
320	3717	3431	25506054	12756458	0.8501281068722407
512	1415	3668	10380440	5193888	0.5500385073820749
96	2043	157	641502	320908	0.07704896042744319
448	892	3454	6161936	3084422	0.30939626743396126
96	1764	2434	8587152	4296010	0.18944234694043796
384	1832	2291	8394224	4199403	0.3340313603480657
448	1708	591	2018856	1010019	0.15328693424661954
128	2562	2706	13865544	6935478	0.259536001632611
320	1268	1286	3261296	1631934	0.15996522506078084
32	2500	2595	12975000	6490095	0.1321343998114268
352	3658	563	4118908	2060017	0.21631157318751018
192	531	2538	2695356	1350216	0.12276106695334117
160	2489	2014	10025692	5014860	0.2372363739212354
480	2723	1577	8588342	4295748	0.5244806379079818
384	2313	473	2188098	1094522	0.1546149341762066
416	1263	720	1818720	910080	0.1290901332596938
128	2161	1756	7589432	3796472	0.1753832531472047
320	2733	4065	22219290	11113710	0.8139229875802994
352	2050	2368	9708800	4856768	0.3756916273633639
64	2876	3812	21926624	10967124	0.34262432048718133
32	1562	2103	6569772	3286989	0.09897920054694016
352	2890	1530	8843400	4423230	0.4778574940562248
352	1809	838	3031884	1516780	0.15899007876714072
288	377	2757	2078778	1042146	0.12313898625473181
320	945	814	1538460	770044	0.10986847996711731
320	892	859	1532456	767087	0.11123445299764474
128	570	1530	1744200	873630	0.09065631985664367
416	3306	3497	23122164	11564579	1.0509474144379298
288	3446	2311	15927412	7966017	0.5906688000758489
320	1791	1857	6651774	3327744	0.25818314507603646
256	3557	540	3841560	1921320	0.18025280033548674
480	764	3309	5056152	2531385	0.31125962754090625
128	544	1181	1284928	643645	0.08153023948272069
64	2295	3820	17533800	8770720	0.18874176010489463
192	2839	2673	15177294	7591320	0.32736970692873
416	323	1333	861118	431892	0.10489162636299929
512	3470	1372	9521680	4762212	0.45722197482983273
512	1321	2687	7099054	3552214	0.4683944538235664
448	1675	1105	3701750	1851980	0.2325510410964489
288	2204	2011	8864488	4434255	0.39845898558696113
96	2380	1082	5150320	2576242	0.12196512048443159
480	524	3475	3641800	1824375	0.23225738724072775
320	4019	2232	17940816	8972640	0.6474940812587738
256	939	1638	3076164	1539720	0.14066325376431146
224	3611	2086	15065092	7534632	0.3586982399225235
192	508	864	877824	439776	0.08131178610026836
96	3768	3643	27453648	13730467	0.45001802653074263
224	2464	3936	19396608	9702240	0.5445453852415085
160	3574	2838	20286024	10145850	0.4519093326727549
512	3337	1297	8656178	4329386	0.44143445312976837
288	129	640	165120	83200	0.0671448535223802
416	1479	767	2268786	1135160	0.14267114778359732
352	261	2832	1478304	741984	0.11817450731992722
352	2541	2364	12013848	6009288	0.5055702397227287
192	1726	3322	11467544	5737094	0.313963306248188
96	3822	1559	11916996	5960057	0.20214677219589552
32	180	1418	510480	256658	0.06757600011924902
128	2749	3807	20930886	10469250	0.3863450672229131
448	664	2954	3922912	1964410	0.22189269378781318
224	1542	3217	9921228	4963831	0.3205916799108187
352	2039	1431	5835618	2919240	0.35559050609668097
160	822	3999	6574356	3291177	0.18670432051022848
192	3695	3343	24704770	12355728	0.677385812997818
64	1805	2289	8263290	4133934	0.13792362680037817
256	489	760	743280	372400	0.08353535952667396
96	2758	433	2388428	1194647	0.08875157348811627
416	46	4024	370208	189128	0.07956938589612643
384	2575	3350	17252500	8629600	0.7174597328901291
32	1241	360	893520	447120	0.07591872009138266
224	85	3190	542300	274340	0.06751989362140497
384	2134	2476	10567568	5286260	0.39839519917964933
320	3653	416	3039296	1520064	0.18107594698667526
64	3580	1937	13868920	6936397	0.18466293384631474
160	2906	1946	11310152	5657022	0.2650444801648458
224	1991	2158	8593156	4298736	0.2231510403752327
384	3693	2193	16197498	8100942	0.7702550393342972
64	1956	142	555504	277894	0.07603658703466257
288	2496	940	4692480	2347180	0.21061269268393518
64	3177	660	4193640	2097480	0.1113835733383894
288	2595	2289	11879910	5942244	0.4427346129218737
384	2759	1515	8359770	4181400	0.4688252811630567
384	3383	310	2097460	1049040	0.15453589444359145
416	2434	533	2594644	1297855	0.18687626744310062
96	3826	3293	25198036	12602311	0.3705205327272415
64	3211	2595	16665090	8335140	0.2183949863910675
192	3022	150	906600	453450	0.08728255992134412
416	1376	3538	9736576	4871826	0.47079114655653637
416	89	2345	417410	211050	0.06953130714595318
384	1142	936	2137824	1069848	0.17188266634941102
192	999	946	1890108	946000	0.10582474604249001
224	2312	2648	12244352	6124824	0.3561930669347445
384	364	2917	2123576	1064705	0.14657984072963395
160	504	2516	2536128	1270580	0.11114816007514795
512	1822	2956	10771664	5388788	0.6416753073533376
384	1705	2234	7617940	3811204	0.3241555195053418
32	3566	3934	28057288	14032578	0.23099338740110398
416	164	3422	1122416	564630	0.0992424537986517
64	3937	1375	10826750	5414750	0.15501877357562382
96	2647	3000	15882000	7944000	0.26530410677194594
320	1320	3471	9163440	4585191	0.3594894935687383
224	3029	3465	20990970	10498950	0.6029756802320481
128	364	1044	760032	381060	0.06690485343337059
480	3284	1625	10673000	5338125	0.6162437329689662
128	1739	563	1958114	979620	0.09807413356999556
256	2694	200	1077600	539000	0.09965578677753607
480	3200	3388	21683200	10844988	1.2470797868569692
480	2255	3709	16727590	8367504	0.8277288538217544
352	2589	2884	14933352	7469560	0.6250445864597957
480	2065	2795	11543350	5774470	0.6994322144985199
384	3284	3167	20800856	10403595	0.8644213328758875
288	1741	687	2392134	1196754	0.14350368037819863
64	515	3494	3598820	1802904	0.10032949380576611
448	2517	1566	7883244	3943188	0.3982573855916659
512	2179	1854	8079732	4041720	0.44328767915566764
480	755	2562	3868620	1936872	0.2511909344792366
512	183	1876	686616	345184	0.08482719965279102
192	212	2009	851816	427917	0.07907317327956359
96	1160	3449	8001680	4004289	0.17141642645001412
480	3020	982	5931280	2966622	0.3299077342947324
352	2375	1497	7110750	3556872	0.41038229276736576
32	1298	3144	8161824	4084056	0.1070907731850942
32	869	1837	3192706	1598190	0.07669888059298198
256	2392	733	3506672	1754069	0.15460640132427217
288	1881	526	1978812	989932	0.13529525299866993
192	3113	883	5497558	2749662	0.17345471998055775
160	3982	1187	9453268	4727821	0.23509141395489375
224	3554	2285	16241780	8123175	0.5035464531183242
192	3455	2837	19603670	9804672	0.5032941872874895
384	1869	3195	11942910	5974650	0.6237462389469147
448	1206	666	1606392	803862	0.12781333297491074
160	3305	651	4303110	2152206	0.15419840147097905
192	496	766	759872	380702	0.08071882637838522
224	2922	2602	15206088	7605646	0.446925866206487
128	1670	1484	4956560	2479764	0.14338250761230786
224	406	3901	3167612	1587707	0.1227526402970155
224	3204	3055	19576440	9791275	0.5142945049206415
384	2404	1754	8433232	4218370	0.3404066141446431
64	152	1511	459344	231183	0.06756426654756069
32	3687	4014	29599236	14803632	0.2435875204205513
256	583	3202	3733532	1869968	0.15972714528441428
64	2293	984	4512624	2257296	0.09886282689869404
352	2630	4094	21534440	10771314	0.8300967466831207
288	1165	3839	8944870	4476274	0.35200031926234565
480	3156	2891	18247992	9126887	1.0025112575292587
32	1347	3840	10344960	5176320	0.11223093343277772
192	1958	2447	9582452	4793673	0.25687327817082406
224	1463	3431	10039106	5022984	0.32037375966707865
352	1177	2893	6810122	3407954	0.3988417055209478
128	483	3652	3527832	1767568	0.11516106660167376
256	2727	652	3556008	1778656	0.1604955717921257
384	2797	2223	12435462	6219954	0.586356586019198
64	1225	3619	8866550	4436894	0.12199754692614079
32	1933	644	2489704	1245496	0.076403093735377
288	2388	2966	14165616	7085774	0.7404176018635432
416	1289	2139	5514342	2759310	0.26048725272218387
448	2233	459	2049894	1025406	0.15633354663848878
352	1117	636	1420824	711048	0.11824768009285132
352	2419	1839	8897082	4450380	0.3398849070072174
96	3754	741	5563428	2782455	0.1690481062233448
320	1570	1171	3676940	1839641	0.18567242662111919
288	2084	3584	14938112	7472640	0.5597698146104813
224	3119	856	5339728	2670720	0.1880215477446715
384	847	1016	1721104	861568	0.13142805330455304
480	251	440	220880	110880	0.06814730671544869
64	682	3166	4318424	2162378	0.10370847928027312
128	3167	2059	13041706	6522912	0.2273068806529045
160	3323	2038	13544548	6774312	0.3051462401946386
384	2507	79	396106	198132	0.10107295992473761
128	2437	3985	19422890	9715430	0.30882336139678956
192	3446	3045	20986140	10496115	0.5436103465159734
32	2494	3075	15338100	7672125	0.15644117280840875
320	1405	688	1933280	967328	0.11775381401181222
96	1702	3614	12302056	6154642	0.2170148264368375
416	1723	2842	9793532	4899608	0.5867080541451772
64	489	714	698292	349860	0.07719082673390706
128	354	663	469404	235365	0.06656170676151911
352	3752	3399	25506096	12756447	0.9862146141131719
128	1648	3048	10046208	5026152	0.19289450759689014
480	3782	86	650504	325338	0.14043616026639938
256	1968	2383	9379488	4692127	0.3397813341021538
96	2000	3092	12368000	6187092	0.20214122613271077
288	1357	1666	4521524	2262428	0.2056241055826346
288	531	2055	2182410	1093260	0.1276301864782969
320	2445	897	4386330	2194062	0.2091779192785422
96	2698	3638	19630648	9818962	0.30479808171590167
96	3543	834	5909724	2955696	0.12461333277324836
32	2069	140	579320	289800	0.07608085359136263
448	1934	2570	9940760	4972950	0.6419157350063324
448	986	490	966280	483630	0.10288639977574349
128	149	3783	1127334	567450	0.07258069336414337
480	1991	1232	4905824	2454144	0.2755700269341469
384	573	2155	2469630	1236970	0.14890666787823043
192	2406	2382	11462184	5733474	0.3058331732948621
256	445	3232	2876480	1441472	0.14041365350286167
96	996	824	1641408	821528	0.08107487924396992
64	3697	1842	13619748	6811716	0.18999829391638437
256	1810	1383	5006460	2504613	0.19900149300694467
64	3233	3768	24363888	12185712	0.38557706753412885
64	2381	83	395246	197706	0.07653237387537956
128	1329	448	1190784	595840	0.07868490738173325
64	772	2876	4440544	2223148	0.10833599967261155
352	1898	1408	5344768	2673792	0.21053525269031526
128	3859	3119	24072442	12039340	0.3777021861076355
64	415	1978	1641740	822848	0.07613344041009744
160	1160	733	1700560	851013	0.09174026707808176
512	2865	1332	7632360	3817512	0.3906109859546026
192	3731	2845	21229390	10617540	0.5391060266892115
32	2036	2635	10729720	5367495	0.10932607986032963
96	2658	147	781452	390873	0.07549312062561513
64	3734	3032	22642976	11324520	0.3208754112323125
224	850	2614	4443800	2224514	0.15672554597258567
448	3268	3844	25124384	12566036	1.5516815972328186
288	1077	1963	4228302	2116114	0.22906570727626482
384	1280	253	647680	324093	0.09077621340751647
128	356	1873	1333576	668661	0.0774044797817866
384	3923	3118	24463828	12235032	1.0012409551938375
192	2672	1327	7091488	3547071	0.18410208011666934
320	3020	1730	10449200	5226330	0.4399124260743459
160	3593	2331	16750566	8377614	0.4416138657927513
192	2017	832	3356288	1678976	0.14272309397657712
96	463	3578	3313228	1660192	0.10894730649888515
480	967	3507	6782538	3394776	0.40563199987014137
448	755	2659	4015090	2010204	0.24591594591736793
192	3230	3949	25510540	12759219	0.6848331719636918
128	196	766	300272	150902	0.06651136005918185
64	1360	3346	9101120	4553906	0.13785056004921595
192	4025	887	7140350	3571062	0.1870606937011083
288	1099	53	116494	58300	0.08183946684002877
416	3784	3531	26722608	13364835	1.194430827299754
384	2023	2645	10701670	5353480	0.392139200369517
512	3037	3623	22006102	11006674	1.3210236795743306
64	599	3026	3625148	1815600	0.10760735981166362
64	1633	1961	6404626	3204274	0.10673717302580675
352	1751	4055	14200610	7104360	0.5935091213385264
32	3140	3815	23958200	11982915	0.2057949857910474
160	818	2947	4821292	2413593	0.18169045348962148
224	1753	2513	8810578	4407802	0.2818370125691096
384	3184	587	3738016	1869595	0.2292035201191902
160	1533	3303	10126998	5066802	0.28646218647559485
128	1706	2601	8874612	4439907	0.2012871451675892
160	2093	2179	9121294	4562826	0.26086378733317056
480	727	559	812786	406952	0.10483168000976245
128	2218	2111	9364396	4684309	0.17805301373203594
256	4057	868	7042952	3522344	0.24083989401658376
352	3381	1823	12327126	6165386	0.5348742397626242
128	2529	2548	12887784	6446440	0.2616398932536443
256	465	2211	2056230	1030326	0.1148977068811655
416	2159	1002	4326636	2164320	0.2331837866206964
64	3041	814	4950748	2476188	0.1159319469332695
480	508	1197	1216152	609273	0.132086826612552
448	3828	2320	17761920	8883280	0.82560917476813
480	2728	1905	10393680	5198745	0.5363003740708033
32	3319	586	3889868	1945520	0.09151306696236133
352	2803	3067	17193602	8599868	0.7206323230266571
352	1260	1203	3031560	1516983	0.16928501273194949
448	3685	184	1356080	678224	0.15740063880880673
256	2028	2513	10192728	5098877	0.35666570593913394
416	3292	381	2508504	1254633	0.17964149350921313
96	3120	3832	23911680	11959672	0.40535125186045967
192	3224	2418	15591264	7798050	0.4090064002076785
448	3273	2211	14473206	7238814	0.7254918388525645
192	802	1499	2404396	1203697	0.1146592001368602
480	84	451	75768	38335	0.06771434684594473
320	1535	300	921000	460800	0.09590176043411096
160	1770	536	1897440	949256	0.11493322687844436
128	1507	2177	6561478	3282916	0.15945706551273664
96	3925	1351	10605350	5304026	0.1610157856841882
32	1189	1054	2506412	1254260	0.07550026707351208
480	841	1700	2859400	1431400	0.18325941363970438
128	2948	3540	20871840	10439460	0.3600213320056597
64	2768	4032	22321152	11164608	0.34525824079910916
288	4048	2458	19899968	9952442	0.6662604810794195
224	2755	816	4496160	2248896	0.18237386693557103
352	3885	3280	25485600	12746080	0.999202136596044
480	2546	2343	11930556	5967621	0.6572193058331808
320	277	3586	1986644	996908	0.13630378688375155
192	2450	369	1808100	904419	0.10614986615876357
96	1239	2269	5622582	2813560	0.140374187429746
256	3180	1454	9247440	4625174	0.3092522665858269
96	932	4032	7515648	3761856	0.15736597155531248
96	91	2887	525434	265604	0.06771850655476253
256	2087	3802	15869548	7938576	0.4606896003087362
384	3379	2249	15198742	7601620	0.715593172510465
352	581	806	936572	469092	0.09673130698502064
160	87	3940	685560	346720	0.06702880010008812
512	3070	2510	15411400	7708210	0.8464984522263209
512	3495	3730	26072700	13040080	1.6142201606432598
160	1441	1048	3020336	1511216	0.12940287987391155
64	706	809	1142308	571963	0.07678986710806687
128	3437	3298	22670452	11338524	0.41044906636079154
320	3459	713	4932534	2466980	0.22305311997731528
480	2886	1841	10626252	5314967	0.5800074666738511
288	1212	1935	4690440	2347155	0.2492916265130043
64	3904	968	7558144	3780040	0.1283652267853419
32	1823	820	2989720	1495680	0.0809417590002219
352	2235	334	1492980	746824	0.1395485868056615
480	958	987	1891092	946533	0.13559242675701777
256	1633	3405	11120730	5563770	0.33802986681461333
448	2290	447	2047260	1024077	0.1602278387049834
256	1718	3825	13142700	6575175	0.3986295464634895
512	1108	887	1965592	983683	0.15252981449166933
160	1784	2888	10304384	5155080	0.25146410673856734
224	53	2415	255990	130410	0.0711313067128261
448	308	174	107184	53766	0.08034464031457901
96	1880	3736	14047360	7027416	0.23730421483516692
512	2655	2753	14618430	7311968	0.8581049599250158
128	314	1749	1098372	550935	0.08075594579180082
416	1277	1316	3361064	1681848	0.19888085330526034
64	2624	3670	19260160	9633750	0.1917595744629701
256	1588	1260	4001760	2002140	0.1826142931977908
416	3114	946	5891688	2946790	0.30308874617020287
512	989	2409	4765002	2384910	0.36344138503074647
320	618	3613	4465668	2236447	0.21892522657910982
224	3725	1908	14214600	7109208	0.36608778675397236
224	1862	2281	8494444	4249503	0.2728316792845726
96	461	3694	3405868	1706628	0.11823488019406796
448	2807	1079	6057506	3029832	0.35101866533358894
256	481	4029	3875898	1941978	0.15535680040717126
64	3888	1847	14362272	7182983	0.19234912132223447
96	2437	394	1920356	960572	0.08443135974307855
256	1580	3083	9742280	4874223	0.2997639467318853
160	2608	1211	6316576	3159499	0.17912458648284277
384	292	1670	975280	489310	0.09622058702011903
384	1524	2560	7802880	3904000	0.3007823994755745
416	2630	3882	20419320	10213542	0.9450673071543375
128	4038	1598	12905448	6454322	0.23466720074415207
64	1501	3165	9501330	4753830	0.16546847964326541
32	1682	3602	12117128	6062166	0.12797301292419433
128	4071	1777	14468334	7235944	0.2985015469789505
96	1080	480	1036800	518880	0.07749728043874105
64	3345	1106	7399140	3700676	0.1442497074107329
192	3231	1160	7495920	3749120	0.20771562586228054
32	328	1148	753088	377692	0.06730442702770233
384	4023	1322	10636812	5319728	0.43443466663360597
288	1194	1893	4520484	2262135	0.19813760076959927
224	1774	2779	9859892	4932725	0.2977790953715642
64	404	2688	2171904	1088640	0.0919030398875475
64	4027	1533	12346782	6174924	0.1885977603495121
448	1426	329	938308	469483	0.10904522632559141
128	3591	3950	28368900	14188400	0.49018346597750984
448	931	1635	3044370	1523820	0.1989799461265405
352	2328	593	2761008	1381097	0.1726402131219705
64	1034	449	928532	464715	0.07636960044503212
128	866	1429	2475028	1238943	0.09768437385559083
480	3396	38	258096	129086	0.0934082139780124
448	1448	1054	3052384	1527246	0.1755328000585238
192	348	4034	2807664	1407866	0.1120931200683117
480	2331	848	3953376	1977536	0.2516246414681276
224	960	3525	6768000	3387525	0.2366755212843418
512	1931	3120	12049440	6027840	0.6938044786453247
512	1031	2846	5868452	2937072	0.38376768042643866
256	3113	3178	19786228	9896292	0.5636942944924037
288	1299	2690	6988620	3497000	0.2605367476741473
32	2524	2149	10848152	5426225	0.12428362612922986
480	1269	1474	3741012	1871980	0.2599271459380786
288	1199	154	369292	184800	0.07919328066209952
416	2580	417	2151720	1076277	0.16635157252351443
480	166	991	329012	165497	0.07831146734456221
32	3912	698	5461152	2731274	0.09560202730198701
480	2614	695	3633460	1817425	0.2623015476266543
480	3259	2905	18934790	9470300	1.0428477807839711
416	1129	513	1158354	579690	0.1300336000820001
352	2098	3894	16339224	8173506	0.6724035195509592
352	3124	2757	17225736	8615625	0.6885106134414672
96	2003	2548	10207288	5106192	0.21264202614625294
448	1373	1395	3830670	1916730	0.2116143994530042
32	3579	1697	12147126	6075260	0.13191893304387728
512	840	3697	6210960	3109177	0.38654410700003305
96	3064	2016	12354048	6179040	0.2151615996658802
